track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5g5lurZtBGXooVqshQP3k9,Los Caligaris;Kodigo,Quiero Cumbia,Quiero Cumbia,43,219150,FALSE,0.639,0.886,11,-4.588,0,0.0377,0.0104,0,0.287,0.779,100.018,4,ska
4HbPeJG4bfP3SmInSoxnLL,Chancho En Piedra,Desde El Batiscafo,Multirricachon,44,184760,FALSE,0.572,0.937,4,-3.946,0,0.179,0.0503,0,0.123,0.877,98.028,4,ska
38i3hKzRfWSzjhTOMtnzCG,Attaque 77,El Cielo Puede Esperar,El Cielo Puede Esperar,44,253840,FALSE,0.39,0.757,3,-11.223,0,0.0311,0.0016,7.58e-4,0.0388,0.739,159.319,4,ska
0KNXYLRR59LN2R4Qa8YGJ8,La Matatena;Desorden Público,Emulsion de Skape,Ste Ska,41,143200,FALSE,0.56,0.898,11,-6.241,1,0.083,0.0273,6.3e-6,0.0927,0.915,102.215,4,ska
0bTrxSIhhUAydZinOWdbes,Los Caligaris,Canciones Felices,Frijoles,43,196158,FALSE,0.67,0.776,9,-6.459,0,0.0342,0.516,0,0.144,0.967,95.022,4,ska
6Y57xXG66eowb6BqZfbd0U,Los Prisioneros,La Voz de los '80 (Edición 30 Años),Latinoamérica Es un Pueblo al Sur de Estados Unidos,43,242216,FALSE,0.764,0.749,9,-7.412,1,0.132,0.13,0,0.264,0.912,101.515,4,ska
33srqXBatK601PnuQQi5sp,Joddla Med Siv,Ålarnas Skräck / Krögers Damm,Inte Ens En Kolvastång,42,308333,FALSE,0.551,0.885,6,-8.816,0,0.053900000000000003,0.00987,8.4e-5,0.197,0.831,141.605,4,ska
7GOBsKucPG5Bh8qzStmrQ6,La Floripondio,Dime Qué Pasa,Bailando Como Mono,42,186848,FALSE,0.678,0.648,7,-6.518,1,0.0312,0.0209,0,0.175,0.971,114.95,4,ska
2VbqAARrwoNp8cdUj31vzv,Los Caligaris,Salva,La Abundancia,43,185731,FALSE,0.562,0.845,9,-5.705,1,0.0299,0.0353,0,0.279,0.961,167.965,4,ska
4jcAxMLms2Rmc0z940LuH8,Los Caligaris,Bailarín Apocalíptico,Vereda,43,242582,FALSE,0.673,0.813,9,-7.049,1,0.0558,0.197,0,0.344,0.61,137.024,4,ska
57wJmgTN0MEY2QoVB7AOK0,Los Auténticos Decadentes;Todos Tus Muertos,Los Reyes de la Canción,Gente Que No (with Todos Tus Muertos) - Remasterized 2001,44,253173,FALSE,0.726,0.601,2,-8.213,1,0.18,0.0303,7.93e-6,0.0656,0.757,98.744,4,ska
1iiJlDOvIgn3Y9nNqKOvUG,Los Caligaris;Lupe Esparza,Circología,El Amor Nunca Pasa de Moda,44,243973,FALSE,0.658,0.714,9,-4.704,1,0.0396,0.406,0,0.16,0.87,160.043,4,ska
2BjVggYx8BZc5xjZGVB4Gd,Salon Victoria,Salon Victoria,Maldita Soledad,42,189480,FALSE,0.579,0.83,0,-6.208,1,0.0393,0.578,0.201,0.186,0.937,176.159,4,ska
3vHAbxVUvMYRhOKo02HWFR,Sekta Core,Con Fuerza,Ser Fuertes,41,212036,FALSE,0.68,0.944,0,-9.44,1,0.0389,0.00988,1.86e-4,0.337,0.687,97.077,4,ska
3stXtR4dTYiGjYhG2gNepu,Panteon Rococo,Compañeros Musicales,Dime,43,230400,FALSE,0.753,0.919,7,-6.98,1,0.0448,0.0162,0.0178,0.0368,0.83,136.019,4,ska
1RDWiY1IHfMzXAhbBMYwb6,Kapanga,A 15 Cm De La Realidad,Amor Secreto,44,222426,FALSE,0.54,0.803,0,-6.984,0,0.0476,0.00214,7.37e-6,0.052,0.725,141.497,4,ska
1PA14CUHy7pwikmVZCCuj7,Los Caligaris;Ciro y los Persas,Queda en Esta Noche,Queda en Esta Noche,44,149269,FALSE,0.587,0.898,2,-6.162,0,0.0395,0.00216,3.39e-6,0.17,0.906,167.996,4,ska
3RismFAOJgCnjpgpAYt8b5,Los Fabulosos Cadillacs,Yo Te Avisé,Estoy Harto De Verte Con Otros - Remasterizado 2008,43,292720,FALSE,0.464,0.905,2,-5.472,0,0.0386,0.0908,0.0574,0.0687,0.942,93.223,4,ska
3xpDMF75INs6FQFMa7F4Ef,Maskatesta,Mi Vida En Otro Lado,Te Necesito,41,249800,FALSE,0.7,0.783,0,-5.967,1,0.0312,0.00902,0.0145,0.18,0.905,149.913,4,ska
0vAsaaesr1NBIkvEqnddCJ,Los Fabulosos Cadillacs,Yo Te Avisé,Yo Te Avisé - Remasterizado 2008,44,187520,FALSE,0.73,0.889,4,-6.021,1,0.0568,0.0787,0.00515,0.408,0.963,93.56,4,ska
25rWVbj4vZKRvhhUsM1zmC,Los Caligaris,Bailarín Apocalíptico,La Carta,44,226341,FALSE,0.656,0.904,11,-4.752,0,0.0399,0.0376,0,0.35,0.862,156.945,4,ska
6ZOzWPUbMxH24uWHP1k5Eq,Sumo,After Chabon,Mañana en el Abasto,44,248306,FALSE,0.744,0.549,4,-14.125,1,0.0271,0.0784,0.00237,0.0886,0.351,97.082,4,ska
6igIXgrQB9qnWcQpn9XPfF,Sekta Core,Morbo's Club,Delfino,41,302813,FALSE,0.474,0.944,0,-5.911,1,0.108,0.00883,5e-4,0.122,0.632,115.176,4,ska
6zPinqJqv0VNjMqPLjUmUM,Joe Vasconcellos,Rock un sentimiento vol. I,Trastoque,0,199893,FALSE,0.561,0.629,7,-9.9,1,0.0345,0.174,0.126,0.0999,0.677,126.131,4,ska
422GpyFjvjVAcTqBQ9lzRT,Los Caligaris,Bailarín Apocalíptico,Un Elefante en un Pesebre,43,238849,FALSE,0.675,0.502,2,-6.042,1,0.0298,0.127,0,0.105,0.673,97.014,4,ska
3Y8xPwMiPWyzCeqLhkVLmZ,Sekta Core,Morbo's Club,La Zona del Terror,41,243813,FALSE,0.395,0.969,0,-2.492,1,0.0511,0.00385,0.0326,0.375,0.95,111.041,4,ska
0Npdhq5RUQ3C5clbzOZmtQ,Lasse Stefanz,I ett fotoalbum,I ett fotoalbum,42,181946,FALSE,0.593,0.555,0,-9.865,1,0.0254,0.483,0,0.0937,0.648,81.986,4,ska
17T4vrKEXU2PJ3qzDabnQn,Joe Vasconcellos,Modo trabajación,"Huellas - Live From Santiago,Chile/1999",1,375002,FALSE,0.496,0.828,0,-9.734,1,0.06,0.0709,1.16e-4,0.987,0.557,120.117,4,ska
3IpTNX0Ca6LaWqfMCAgT5F,Salon Victoria,96 - 05,La Noche Estaba Puesta,43,190466,FALSE,0.479,0.665,11,-9.346,0,0.0969,0.0594,0.0127,0.454,0.706,124.916,4,ska
2hnMS47jN0etwvFPzYk11f,Sublime,Sublime,Santeria,77,182746,FALSE,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-5,0.188,0.567,90.807,4,ska
17zGkwutNrdgAAfC61QLWF,Long Shot Party,LONG SHOT PARTY,distance,57,187346,FALSE,0.462,0.955,2,-3.264,1,0.0897,0.04,0,0.361,0.535,99.031,4,ska
2Mw8xQJpIDAgrktDXEqxCs,The Wailers,Burnin',"Get Up, Stand Up",51,198160,FALSE,0.799,0.572,10,-7.238,0,0.357,0.264,0,0.06,0.828,77.751,4,ska
4bK6C3UzOgWrfaK5IC3pOO,31 Minutos,31 Minutos,Lala - Lolo,41,87866,FALSE,0.494,0.922,2,-5.72,1,0.0564,0.161,0.302,0.102,0.359,166.003,4,ska
0nPBQcxySyO61KVV2HKw8J,Monkey Boots,Big Monkey,Tunggulah Tunggu,41,236518,FALSE,0.749,0.531,4,-8.086,1,0.0321,0.0611,0.0321,0.119,0.928,120.058,4,ska
2gKszD1ri5gGONhTuwil9A,31 Minutos,"31 Minutos, Ratoncitos",Mr. Guantecillo - Hermanos Computadores de Paine,41,141026,FALSE,0.65,0.872,9,-5.814,0,0.28,0.473,0,0.559,0.568,139.151,4,ska
4NplV1ZtrLM2dLm8fi2UFb,Tipe-X,Dischography Hitam Putih,X-Friends,40,156200,FALSE,0.738,0.721,7,-5.959,1,0.0308,0.0172,2.14e-4,0.0912,0.979,137.026,4,ska
6mevK2IlIU5rmvkfqxCFWT,Chancho En Piedra,Rindanse Terricolas,Discojapi,42,248773,FALSE,0.754,0.919,2,-3.49,1,0.0558,0.00843,4.56e-4,0.121,0.846,121.039,4,ska
6bghWg2VlUzFLo8NNenlkb,Los De Abajo,Enloquecí,Enloquecí,40,191880,FALSE,0.696,0.882,11,-4.951,0,0.0662,0.0153,0,0.101,0.907,125.115,4,ska
1Dti4H4XC1IetaCDpI8MU0,Soda Stereo,Nada Personal (Remastered),Ecos - Remasterizado 2007,41,297733,FALSE,0.641,0.751,0,-6.939,1,0.0405,0.0188,0.517,0.304,0.463,139.921,4,ska
2px0VzAb1cjmynYmMps38X,Panteon Rococo;José Manuel Aguilera,XX Años (En Vivo),Nada Pasó (feat. José Manuel Aguilera) - En Vivo,42,413906,FALSE,0.413,0.822,9,-9.764,0,0.102,0.0148,1.1e-4,0.437,0.645,92.045,4,ska
5SiENLNplsuj9uC7GFOPbp,Attaque 77,Antihumano,La Gente Que Habla Sola,41,318253,FALSE,0.439,0.773,0,-2.764,1,0.0311,0.0301,0,0.14,0.593,136.953,4,ska
3aVe7N2RgYAUo7gTq3tYTD,Westbound Train,Come And Get It,Check Your Time,38,222493,FALSE,0.528,0.664,8,-7.514,1,0.0584,0.19,5.53e-6,0.277,0.678,167.024,4,ska
6XeuHuEhijEhvt2KXsJGvZ,Inspector,Inspección Retroacústica,Brindo Por Ti,42,248626,FALSE,0.609,0.815,0,-4.26,1,0.0316,0.00658,1.32e-6,0.874,0.858,148.838,4,ska
6hufSKKiNAOUdS5JVym6hu,31 Minutos,31 Canciones de Amor y una Canción de Guaripolo,Nunca Me He Sacado un 7 - Michael Astudillo Jr,41,120600,FALSE,0.77,0.686,2,-6.469,1,0.103,0.63,0,0.0955,0.938,96.967,4,ska
6UlD0JgjMvVXGB4J61w6hW,Los Pericos,El Ritual De La Banana / Los Pericos,Nada que perder,42,211426,FALSE,0.692,0.857,2,-7.81,1,0.0352,0.0412,0.143,0.064,0.961,109.377,4,ska
6gVV28leSTAI70fV8fVP7L,Panteon Rococo,Sobreviviré,Sobreviviré,41,237133,FALSE,0.397,0.909,1,-4.796,0,0.128,0.0202,5.44e-5,0.335,0.436,138.207,4,ska
3BBONQBF038cjRTwle0LBj,Maldita Vecindad Y Los Hijos Del 5to. Patio,Maldita Vecindad y los Hijos del Quinto Patio,Mojado - Versión Larga,42,328013,FALSE,0.626,0.783,6,-11.663,0,0.0405,0.0353,0.0979,0.0651,0.967,109.776,4,ska
6h0bu1UFTCDYP0wicZPoum,Panteon Rococo,XX Años (En Vivo),Hostilidades - En Vivo,42,161946,FALSE,0.518,0.962,0,-7.914,0,0.0769,0.0132,0.1,0.968,0.576,101.769,4,ska
3Wj7bN5akGVWIEHiNSHtV0,Kapanga,Lima,La Crudita,42,300000,FALSE,0.682,0.843,1,-7.339,0,0.11,0.0457,1.75e-6,0.0977,0.794,140,4,ska
5A2OdsGDNhFUNCsJR7s9V0,Divididos,Amapola del 66,Buscando un Ángel,43,251106,FALSE,0.357,0.87,9,-5.362,1,0.061,0.0114,5.46e-4,0.0592,0.758,165.158,4,ska
4LHCmlYZJ9LGQa62C2kolH,Panteon Rococo,Ofrenda,El Lado Oscuro,42,179160,FALSE,0.687,0.876,0,-2.834,0,0.0328,0.0481,0,0.0966,0.537,109.974,4,ska
1IeYD7s1s656dhU68VwS4e,Panteon Rococo,Infiernos,Infiernos,42,293247,FALSE,0.636,0.733,10,-6.682,0,0.046,0.0114,3.7e-5,0.0887,0.864,148.872,4,ska
6sNGJP7X3DSmQsdSD91Eu0,Panteon Rococo,Panteón Rococó,Estrella Roja,41,197533,FALSE,0.464,0.908,0,-3.982,1,0.0347,0.0143,5.31e-6,0.0735,0.944,151.91,5,ska
3ZUhPIQEgbxfA3PKikcjJQ,Guachupé,El Club del Amigo,Troncos viejos,40,209960,FALSE,0.729,0.669,9,-4.288,1,0.0266,0.0218,0,0.245,0.813,100.034,4,ska
3Fs59N7XwKmHxni4uukzqx,Souljah,Mestakung,Mars Jangkrik,41,208718,FALSE,0.715,0.775,0,-5.221,1,0.0689,0.14,0,0.063,0.966,145.999,4,ska
5FFOPT5ErpRGwQlZPLaj0r,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),Amurrao - Eustaquio Renato,41,121990,FALSE,0.772,0.921,11,-4.697,0,0.191,0.209,0,0.318,0.826,97.946,4,ska
4jhmJ6cJ80KrDkcZjMb4cQ,Los Fabulosos Cadillacs,La Marcha Del Golazo Solitario,Porque Yo Te Amo - Versión Remasterizada 2008,42,267466,FALSE,0.411,0.425,4,-10.339,0,0.0532,0.469,6.34e-5,0.115,0.25,169.268,4,ska
62kZ9xCjJOLGbCQGWv7QyS,Los Caligaris,No Es Lo Que Parece,Cada Vez,42,196007,FALSE,0.458,0.928,0,-4.477,1,0.259,0.0128,0,0.468,0.854,195.634,4,ska
4eZDDzIhHupgaYgKKAUQPx,Kapanga,Todoterreno,Miro de Atrás,43,247759,FALSE,0.544,0.81,9,-5.871,1,0.0347,6.56e-4,2.63e-5,0.206,0.944,159.989,4,ska
4RMURwDMQR8ppYYnR0Jdiz,Sumo,Divididos Por La Felicidad,Debede,43,172253,FALSE,0.704,0.773,4,-7.454,0,0.119,0.0238,9.82e-5,0.0868,0.791,114.714,4,ska
3AQbm1gIpyyqIV1MSyERkE,Panteon Rococo,Ejército de Paz,Abajo y a la Izquierda,41,225053,FALSE,0.623,0.904,4,-4.385,0,0.04,0.0424,0,0.103,0.873,153.964,4,ska
0xad4yuDkjVlI53EIIkoIW,Biquini Cavadão,Ao Vivo,Carta Aos Missionários,41,216893,FALSE,0.436,0.981,2,-5.52,1,0.104,0.0217,5.03e-6,0.91,0.489,157.986,4,ska
47FUHIQxAfah44tYUGBsrC,Bersuit Vergarabat,La Argentinidad Al Palo,El Viento Trae Una Copla,42,255173,TRUE,0.537,0.676,2,-4.418,1,0.0296,0.0322,1.33e-6,0.144,0.254,89.982,4,ska
4ax8mK6fKao4AvbsHsGuzY,Perikles,Ge mig ditt namn ge mig ditt nummer,Ge mig ditt namn ge mig ditt nummer,40,185920,FALSE,0.591,0.82,7,-5.843,1,0.036,0.212,0,0.0885,0.809,126.029,4,ska
0qT397hUAtDs3MxEMatFtm,Los Fabulosos Cadillacs,El León,El Aguijón - Remasterizado 2008,42,291453,FALSE,0.661,0.709,0,-6.875,1,0.0494,0.025,0,0.0752,0.795,136.869,4,ska
3gA09jZ1Ry2nkl5swYnONs,Guachupé,El Club del Amigo,El club del amigo,40,181333,FALSE,0.715,0.902,9,-4.662,1,0.036,0.0814,0,0.172,0.768,152.064,4,ska
3fvKOAGCbNmq1rce4tvIQV,Los Caligaris,Grasas Totales,Mis Tres Amores,42,204426,FALSE,0.638,0.807,2,-6.35,0,0.0486,0.0229,0,0.318,0.964,159.915,4,ska
2Qe2zYpOydMAWtiliU6Rep,Panteon Rococo,Compañeros Musicales,Seguir Bailando,41,237813,FALSE,0.616,0.918,7,-6.498,1,0.276,0.238,3.87e-4,0.394,0.788,126.045,4,ska
25R7pmPXYolhIjm72WtJjy,Dead Kennedys,Post Punk Rules,Holiday in Cambodia - Single Version,42,226640,TRUE,0.135,0.924,7,-5.342,1,0.0726,0.00416,9.1e-4,0.0716,0.486,197.706,4,ska
2phl0mjUi8UeMqmvuGmmD1,Los Enanitos Verdes,Coleccion Aniversario,Mejor No Hablemos De Amor,42,211626,FALSE,0.666,0.803,1,-6.592,0,0.0322,0.00341,2.94e-6,0.0447,0.616,114.388,4,ska
5Fa7z8XzhlGzFdARu6dd5S,Sumo,After Chabon,Banderitas y Globos,43,178386,FALSE,0.439,0.908,2,-8.182,1,0.0408,0.0501,0.631,0.448,0.649,183.254,4,ska
2kyKqNsjv2j0nOkuWOcULP,Los Estramboticos,Aquí y Ahora,No Te Quise Lastimar,40,196186,FALSE,0.753,0.711,3,-7.063,0,0.0267,0.199,0,0.0939,0.952,101.954,4,ska
2mKtuCFjL0JPW1UbxH9ZzD,Los Caligaris,Circología,Mentime la Verdad,42,153640,FALSE,0.776,0.749,9,-5.456,1,0.0339,0.123,0,0.152,0.946,97.994,4,ska
7M3GHI7DgPq9XWiTFla6ev,Los Caligaris,Bailarín Apocalíptico,El Secreto,41,208087,FALSE,0.554,0.823,2,-5.744,1,0.0322,0.0178,0,0.106,0.962,159.887,4,ska
3EqjPdZYU6KzOyF2mo8T6u,Lasse Stefanz;Mikael Wiehe,Whiskey Barrel,Leva tills jag dör (feat. Mikael Wiehe),41,252261,FALSE,0.633,0.796,6,-3.78,1,0.0271,0.0109,1.49e-5,0.217,0.646,127.981,4,ska
5vF5JqvpoeRmh1Yj188ZNA,2 minutos,Amigos de lo Ajeno,Un velero llamado Libertad,42,214573,FALSE,0.453,0.955,8,-4.363,1,0.0536,1.43e-4,0.0874,0.0408,0.648,104.258,4,ska
3lYYYPuaYCEY0OWso7kOg2,Against Me!,Post-Millennial Noise,Thrash Unreal,0,254200,FALSE,0.555,0.839,5,-3.583,1,0.0483,1.18e-4,0.0574,0.102,0.637,124.878,4,ska
3xaPjbD4L6gSU0XlW2XD5j,Los Estramboticos,Piel De Banqueta,Camino A Ninguna Parte,40,240840,FALSE,0.67,0.737,2,-7.997,1,0.0355,0.0818,0,0.237,0.963,139.983,4,ska
0NJrwGUbGfuAhdEbvpkvqu,Maskatesta,The Maskatonians All Stars And Friends,Tabernero,40,280933,FALSE,0.667,0.857,7,-2.636,1,0.053,0.172,0,0.304,0.912,149.926,4,ska
1FkoVC85Ds3mFoK0fVqEqP,The Offspring,Smash,Self Esteem,77,257826,FALSE,0.488,0.862,0,-7.595,1,0.0476,0.0204,0,0.359,0.706,104.56,4,ska
55usOKmOdjhZvSvgV4Zu7b,Soda Stereo,Obras Cumbres (Parte 2),Danza Rota,41,211680,FALSE,0.73,0.891,0,-5.137,1,0.0532,0.0879,3.04e-4,0.0685,0.64,127.636,4,ska
5Q943XYZo0Xvq4qUQebmWC,Soda Stereo,Sueño Stereo (Remastered),Ojo De La Tormenta - Remasterizado 2007,40,273160,FALSE,0.539,0.833,9,-6.527,1,0.0262,4.19e-4,0.307,0.319,0.522,95.009,4,ska
2pahOrjr32LVOBfrpZIeoY,Soda Stereo,Obras Cumbres (Parte 2),No Existes,40,283680,FALSE,0.421,0.858,10,-4.881,1,0.0574,0.0117,4.58e-4,0.192,0.411,79.868,4,ska
7sOaHXfvLFEswNoaESSXIQ,Los Caligaris,20 Años: El Show Más Feliz del Mundo (En Vivo),Mejilla Izquierda - En Vivo,40,200480,FALSE,0.6,0.919,9,-7.783,1,0.0522,0.101,1.29e-6,0.549,0.587,156.838,4,ska
3T3c4duAhVKD3GsCmCD0aO,Souljah,This Is Souljah,Jatah Mantan,38,211800,FALSE,0.863,0.906,5,-3.802,1,0.129,0.384,0,0.0966,0.966,95.494,4,ska
50QvMSeHtzMjDGhgtWJDsi,Inspector;Lng Sht,Soy Soledad,Soy Soledad,40,208400,FALSE,0.652,0.9,2,-4.587,1,0.0893,0.32,1.79e-6,0.301,0.674,117.989,4,ska
0GcU3ZhlnF5k3vKjqPRifa,Soda Stereo,Dynamo (Remastered),Sweet Sahumerio - Remasterizado 2007,41,363360,FALSE,0.634,0.665,7,-12.186,1,0.0363,0.00119,0.579,0.148,0.206,113.966,4,ska
3p0I8xrKLEivr2tFmpLTdh,Los Caligaris,20 Años: El Show Más Feliz del Mundo (En Vivo),La Montaña - En Vivo,40,237831,FALSE,0.59,0.705,0,-8.631,1,0.0324,0.0081,1.94e-5,0.716,0.307,145.96,4,ska
5vaQ3nxD8O0twFbnhOm8Lu,Lars Frederiksen and the Bastards;Skinhead Rob,Viking,Switchblade,38,218240,FALSE,0.505,0.962,2,-4.011,1,0.041,0.00657,0,0.136,0.676,131.988,4,ska
1TIsOOBDt8F9NCZuWgDqWr,Das Lumpenpack,Halbzeit (Live),Zwei - Live,38,184533,FALSE,0.34,0.911,4,-3.868,1,0.0752,0.219,0,0.978,0.538,80.232,4,ska
6ovTxaS3DjIi9ZZPf1Xdvh,Quique Neira,Cosas Buenas,Cosas Buenas,40,277432,FALSE,0.504,0.758,7,-4.794,1,0.0455,0.0785,0,0.229,0.882,79.389,4,ska
01yDjImCcOaHDT4uy6VOPw,Los Prisioneros,La Voz de los '80 (Edición 30 Años),Brigada de Negro,41,226442,FALSE,0.639,0.638,0,-7.332,1,0.0344,0.488,0,0.187,0.898,145.559,4,ska
4h8Eo8YuHropo5SYRSBWEe,Soda Stereo,En el Séptimo Día (SEP7IMO DIA),En el Séptimo Día (SEP7IMO DIA),41,183722,FALSE,0.523,0.933,4,-5.208,1,0.0366,5.02e-4,0.105,0.081,0.726,106.005,1,ska
1ErS8Tahdp0bOUH7SBM4jo,Soda Stereo,Dynamo (Remastered),Ameba - Remasterizado 2007,41,256665,FALSE,0.438,0.778,7,-7.271,0,0.0355,2.1e-5,0.00321,0.411,0.531,101.961,4,ska
65a50pWFCaNJaxWNhdYjQQ,Los Caligaris,20 Años: El Show Más Feliz del Mundo (En Vivo),Nadie Es Perfecto - En Vivo,41,386932,FALSE,0.405,0.922,10,-7.262,1,0.324,0.0802,2.97e-6,0.821,0.594,175.877,4,ska
2JrM5j2janjbbmTGRGIgFU,Attaque 77,Otras Canciones,La Colina de la Vida,40,258586,FALSE,0.395,0.981,11,-5.049,0,0.0463,3.9e-4,1.9e-5,0.684,0.451,103.784,4,ska
2mvbq4eTb7dJPY6yzC7qlL,Nana Pancha,Armada Hasta los Dientes V 1.5,Luna,39,236840,FALSE,0.431,0.728,2,-7.941,1,0.0479,6.32e-5,0.0483,0.0671,0.711,124.996,4,ska
7qJXdjME7YNzlQD6nZRtMT,Joe Vasconcellos,Transformación,Preemergencia,41,195359,FALSE,0.881,0.661,4,-8.726,0,0.251,0.24,1.05e-6,0.259,0.944,107.339,4,ska
3UlazqG94X2Zy6ENGKWiwx,Inspector,Inspección Retroacústica,Me Estoy Enamorando,40,297693,FALSE,0.548,0.831,10,-5.38,1,0.0482,0.0356,0.00396,0.688,0.813,157.44,4,ska
7r2o53Emfp2ibH1IXeagGw,Los Caligaris,Canciones Felices,Camello,41,195330,FALSE,0.657,0.802,1,-6.532,1,0.03,0.0631,3.94e-5,0.113,0.976,155.061,4,ska
5uCb2bQ9HcCY3c7kLq4Iur,Jackie Mittoo,The Keyboard King at Studio One,Darker Shade of Black,40,194293,FALSE,0.689,0.564,6,-7.276,1,0.126,0.149,0.941,0.0909,0.758,87.474,4,ska
2BVkB1QhcVOmi1a4ou874R,Los Fabulosos Cadillacs,Rey Azúcar,Ciego De Amor - Remasterizado 2008,41,327773,FALSE,0.669,0.637,9,-7.422,0,0.0635,0.0301,0.00754,0.0482,0.455,146.067,4,ska
4LoQB01RbhL1vdJPxFmqDA,Cabrito Vudú,Tatuajes de Pólvora,Tanto Corazón,39,200800,FALSE,0.556,0.958,2,-2.755,1,0.0925,0.119,0.00457,0.374,0.921,162.172,4,ska
0DeOs4UCe0TzOKMkheHMlU,Sr. Bikini,Surf Extremo,Fuera Ropa,40,139400,FALSE,0.725,0.763,9,-9.496,0,0.0482,0.108,0.00851,0.311,0.959,95.171,4,ska
6YcxDu8PuBi5kSYNh0dw4O,Los Caligaris,Salva,Un Rato de Amor,40,213210,FALSE,0.722,0.742,4,-5.862,1,0.0277,0.153,0,0.133,0.809,121.989,4,ska
0donCfhuT3BIjytI3Nqsak,Panteon Rococo;Flavio Cianciarulo,Ofrenda,Cuando Estoy Contigo (feat. Flavio Cianciarulo),40,192560,FALSE,0.609,0.713,10,-3.955,0,0.0453,0.129,0,0.108,0.698,170.168,4,ska
6NhwO55J3ziez6dwyGF9XF,Los Rude Boys,Justicia para el País,México Sigo Yo,37,171080,FALSE,0.683,0.885,5,-6.581,0,0.053900000000000003,9.6e-4,0,0.116,0.807,105.971,4,ska
3uSDMOEW4K94zTCmm0Lt3F,Los Auténticos Decadentes;Alberto Castillo,Fiesta Monstruo,Siga el Baile (with Alberto Castillo),41,149773,FALSE,0.681,0.73,0,-10.693,0,0.255,0.329,4.14e-6,0.0552,0.807,140.136,4,ska
43uYpVAeYnZF7XCED74Mbx,Panteon Rococo,Ni Carne Ni Pescado,Quiero Bailar Contigo,41,199693,FALSE,0.615,0.963,0,-3.218,1,0.101,0.0957,0,0.344,0.701,142.87,4,ska
7kCwnahdTEHBz2MKAsf6P6,Los Caligaris,20 Años: El Show Más Feliz del Mundo (En Vivo),Que Corran - En Vivo,40,358998,FALSE,0.375,0.76,0,-9.733,1,0.0937,0.0367,4.34e-6,0.255,0.462,171.848,4,ska
5z4NEn8aaE25kxcE3LORdQ,Nana Pancha,Armada Hasta los Dientes V 1.5,Nana Punk,39,132146,FALSE,0.452,0.867,10,-8.209,0,0.0436,0.0754,0.00703,0.446,0.963,94.327,4,ska
7gW7vssw98Zqryp4C7qRdY,Biquini Cavadão,Ao Vivo,Vou Te Levar Comigo,40,150666,FALSE,0.56,0.771,6,-6.631,1,0.0284,0.105,1.11e-6,0.833,0.658,90.009,4,ska
7v7SnG6jQeteKJhoBofqLK,Broilers,Puro Amor,Schwer verliebter Hooligan,39,200974,FALSE,0.512,0.992,7,-3.183,1,0.0776,0.00271,0.00507,0.0856,0.61,169.964,4,ska
6IBgT0sZ1rmG1bUSDNwPvn,31 Minutos,31 Minutos,"Diente Blanco, No Te Vayas - John Quijada",40,102160,FALSE,0.727,0.753,0,-6.368,1,0.0396,0.851,0,0.112,0.706,122.059,4,ska
6RFzI1a1J5gTCmkdgcvq37,Los Fabulosos Cadillacs,El Arte de la Elegancia de LFC,Contrabando de Amor,41,176333,FALSE,0.662,0.88,7,-6.104,1,0.0356,0.109,1.36e-5,0.386,0.937,154.893,4,ska
0tDAZjqnyBMGapyThwQpDL,Los Caligaris,Bailarín Apocalíptico,Cicatriz,40,209434,FALSE,0.596,0.649,0,-6.084,1,0.0402,0.114,0,0.323,0.958,167.769,4,ska
623qgMcp5J5EJVphRqLjdF,Los Caligaris,Chanchos Amigos,Dolería Menos,41,189226,FALSE,0.579,0.854,0,-4.052,1,0.0348,0.253,6.37e-5,0.085,0.682,149.033,4,ska
7mPoHRn8mVrhJB8hYiAbnr,Los Caligaris,Chanchos Amigos,Game Lover,40,152200,FALSE,0.74,0.712,2,-4.68,1,0.0318,0.539,1.12e-5,0.325,0.329,115.939,4,ska
3R6hm07kmnyFTKAqtjI6D0,Panteon Rococo;Liquits,"José José, Un Tributo 1 & 2",No Me Digas Que Te Vas (feat. Liquits),41,204440,FALSE,0.684,0.93,11,-7.189,0,0.0681,0.0335,0.184,0.274,0.729,100.027,4,ska
08r5VYVdopPXFZvCkh5urw,Attaque 77,El Cielo Puede Esperar,Donde las Aguilas Se Atreven,41,248040,FALSE,0.574,0.477,2,-18.054,1,0.0302,0.00393,7.03e-5,0.222,0.923,145.703,4,ska
3Osgqk5IT0FTUc9HehVjXP,"Los Auténticos Decadentes;""Sax"" Maldita Vecindad","Pachuco (feat. ""Sax"" Maldita Vecindad - en Vivo en el Foro Sol - 17.11.17)",Pachuco - En Vivo en el Foro Sol - 17.11.17,41,236930,FALSE,0.377,0.94,2,-5.803,1,0.0798,0.00758,5.47e-4,0.137,0.178,101.788,4,ska
5VgsXmsfGIBOqq0imAv4y1,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),"Drácula, Calígula, Tarántula - Coágula Espátulo",39,173549,FALSE,0.816,0.799,7,-3.296,1,0.188,0.0273,0,0.0325,0.884,134.982,4,ska
